#  T(K)        P(GPa)                   PhaseName             G(eV/atom)
  50.00         33.00                  ICSD_43434          0.17709100
  50.00         34.00                  ICSD_43434          0.26321500
  50.00         35.00               NO_PHASE_DATA          0.00000000
  50.00         36.00               NO_PHASE_DATA          0.00000000
  50.00         37.00               NO_PHASE_DATA          0.00000000
  50.00         38.00               NO_PHASE_DATA          0.00000000
  50.00         39.00               NO_PHASE_DATA          0.00000000
  50.00         40.00               NO_PHASE_DATA          0.00000000
  50.00         41.00               NO_PHASE_DATA          0.00000000
  50.00         42.00               NO_PHASE_DATA          0.00000000
  50.00         43.00               NO_PHASE_DATA          0.00000000
  50.00         44.00               NO_PHASE_DATA          0.00000000
  50.00         45.00               NO_PHASE_DATA          0.00000000
  50.00         46.00               NO_PHASE_DATA          0.00000000
  50.00         47.00               NO_PHASE_DATA          0.00000000
  50.00         48.00               NO_PHASE_DATA          0.00000000
  50.00         49.00               NO_PHASE_DATA          0.00000000
  50.00         50.00               NO_PHASE_DATA          0.00000000
  50.00         51.00               NO_PHASE_DATA          0.00000000
  50.00         52.00               NO_PHASE_DATA          0.00000000
  50.00         53.00               NO_PHASE_DATA          0.00000000
  50.00         54.00               NO_PHASE_DATA          0.00000000
  50.00         55.00               NO_PHASE_DATA          0.00000000
  50.00         56.00               NO_PHASE_DATA          0.00000000
  50.00         57.00               NO_PHASE_DATA          0.00000000
  50.00         58.00               NO_PHASE_DATA          0.00000000
  50.00         59.00               NO_PHASE_DATA          0.00000000
  50.00         60.00               NO_PHASE_DATA          0.00000000
  50.00         61.00               NO_PHASE_DATA          0.00000000
  50.00         62.00               NO_PHASE_DATA          0.00000000
  50.00         63.00               NO_PHASE_DATA          0.00000000
  50.00         64.00               NO_PHASE_DATA          0.00000000
  50.00         65.00               NO_PHASE_DATA          0.00000000
  50.00         66.00               NO_PHASE_DATA          0.00000000
  50.00         67.00               NO_PHASE_DATA          0.00000000
  50.00         68.00               NO_PHASE_DATA          0.00000000
  50.00         69.00               NO_PHASE_DATA          0.00000000
  50.00         70.00               NO_PHASE_DATA          0.00000000
  50.00         71.00               NO_PHASE_DATA          0.00000000
  50.00         72.00               NO_PHASE_DATA          0.00000000
  50.00         73.00               NO_PHASE_DATA          0.00000000
  50.00         74.00               NO_PHASE_DATA          0.00000000
  50.00         75.00               NO_PHASE_DATA          0.00000000
  50.00         76.00               NO_PHASE_DATA          0.00000000
  50.00         77.00               NO_PHASE_DATA          0.00000000
  50.00         78.00               NO_PHASE_DATA          0.00000000
  50.00         79.00               NO_PHASE_DATA          0.00000000
  50.00         80.00               NO_PHASE_DATA          0.00000000
  50.00         81.00               NO_PHASE_DATA          0.00000000
  50.00         82.00               NO_PHASE_DATA          0.00000000
  50.00         83.00               NO_PHASE_DATA          0.00000000
  50.00         84.00               NO_PHASE_DATA          0.00000000
  50.00         85.00               NO_PHASE_DATA          0.00000000
  50.00         86.00               NO_PHASE_DATA          0.00000000
  50.00         87.00               NO_PHASE_DATA          0.00000000
  50.00         88.00               NO_PHASE_DATA          0.00000000
  50.00         89.00               NO_PHASE_DATA          0.00000000
  50.00         90.00               NO_PHASE_DATA          0.00000000
  50.00         91.00               NO_PHASE_DATA          0.00000000
  50.00         92.00               NO_PHASE_DATA          0.00000000
  50.00         93.00               NO_PHASE_DATA          0.00000000
  50.00         94.00               NO_PHASE_DATA          0.00000000
  50.00         95.00               NO_PHASE_DATA          0.00000000
  50.00         96.00               NO_PHASE_DATA          0.00000000
  50.00         97.00               NO_PHASE_DATA          0.00000000
  50.00         98.00               NO_PHASE_DATA          0.00000000
  50.00         99.00               NO_PHASE_DATA          0.00000000
  50.00        100.00               NO_PHASE_DATA          0.00000000
  60.00          0.00                    Rocksalt         -3.36474900
  60.00          1.00                    Rocksalt         -3.22045800
  60.00          2.00                    Rocksalt         -3.08149800
  60.00          3.00                    Rocksalt         -2.94694600
  60.00          4.00                    Rocksalt         -2.81614600
  60.00          5.00                    Rocksalt         -2.68861100
  60.00          6.00                    Rocksalt         -2.56396200
  60.00          7.00                    Rocksalt         -2.44189700
  60.00          8.00                    Rocksalt         -2.32217100
  60.00          9.00                    Rocksalt         -2.20457800
  60.00         10.00                    Rocksalt         -2.08894500
  60.00         11.00                    Rocksalt         -1.97512200
  60.00         12.00                    Rocksalt         -1.86298400
  60.00         13.00                    Rocksalt         -1.75241600
  60.00         14.00                    Rocksalt         -1.64332100
  60.00         15.00                    Rocksalt         -1.53561100
  60.00         16.00                    Rocksalt         -1.42920800
  60.00         17.00                    Rocksalt         -1.32404300
  60.00         18.00                    Rocksalt         -1.22005100
  60.00         19.00                    Rocksalt         -1.11717400
  60.00         20.00                    Rocksalt         -1.01536000
  60.00         21.00                    Rocksalt         -0.91456100
  60.00         22.00                    Rocksalt         -0.81473300
  60.00         23.00                  ICSD_43434         -0.71975600
  60.00         24.00                  ICSD_43434         -0.62683500
  60.00         25.00                  ICSD_43434         -0.53470600
  60.00         26.00                  ICSD_43434         -0.44333600
  60.00         27.00                  ICSD_43434         -0.35270200
  60.00         28.00                  ICSD_43434         -0.26277700
  60.00         29.00                  ICSD_43434         -0.17353800
  60.00         30.00                  ICSD_43434         -0.08495300
  60.00         31.00                  ICSD_43434          0.00298400
  60.00         32.00                  ICSD_43434          0.09029900
  60.00         33.00                  ICSD_43434          0.17701000
  60.00         34.00                  ICSD_43434          0.26313600
  60.00         35.00               NO_PHASE_DATA          0.00000000
  60.00         36.00               NO_PHASE_DATA          0.00000000
