#  T(K)        P(GPa)                   PhaseName             G(eV/atom)
 950.00         79.00               NO_PHASE_DATA          0.00000000
 950.00         80.00               NO_PHASE_DATA          0.00000000
 950.00         81.00               NO_PHASE_DATA          0.00000000
 950.00         82.00               NO_PHASE_DATA          0.00000000
 950.00         83.00               NO_PHASE_DATA          0.00000000
 950.00         84.00               NO_PHASE_DATA          0.00000000
 950.00         85.00               NO_PHASE_DATA          0.00000000
 950.00         86.00               NO_PHASE_DATA          0.00000000
 950.00         87.00               NO_PHASE_DATA          0.00000000
 950.00         88.00               NO_PHASE_DATA          0.00000000
 950.00         89.00               NO_PHASE_DATA          0.00000000
 950.00         90.00               NO_PHASE_DATA          0.00000000
 950.00         91.00               NO_PHASE_DATA          0.00000000
 950.00         92.00               NO_PHASE_DATA          0.00000000
 950.00         93.00               NO_PHASE_DATA          0.00000000
 950.00         94.00               NO_PHASE_DATA          0.00000000
 950.00         95.00               NO_PHASE_DATA          0.00000000
 950.00         96.00               NO_PHASE_DATA          0.00000000
 950.00         97.00               NO_PHASE_DATA          0.00000000
 950.00         98.00               NO_PHASE_DATA          0.00000000
 950.00         99.00               NO_PHASE_DATA          0.00000000
 950.00        100.00               NO_PHASE_DATA          0.00000000
 960.00          0.00               NO_PHASE_DATA          0.00000000
 960.00          1.00               NO_PHASE_DATA          0.00000000
 960.00          2.00                    Rocksalt         -4.46161900
 960.00          3.00                    Rocksalt         -4.36919900
 960.00          4.00                    Rocksalt         -4.28046200
 960.00          5.00                    Rocksalt         -4.19458300
 960.00          6.00                    Rocksalt         -4.11106300
 960.00          7.00                    Rocksalt         -4.02955300
 960.00          8.00                    Rocksalt         -3.94979200
 960.00          9.00                    Rocksalt         -3.87158000
 960.00         10.00                    Rocksalt         -3.79475600
 960.00         11.00                    Rocksalt         -3.71919200
 960.00         12.00                    Rocksalt         -3.64478000
 960.00         13.00                    Rocksalt         -3.57143100
 960.00         14.00                    Rocksalt         -3.49906800
 960.00         15.00                    Rocksalt         -3.42762400
 960.00         16.00                    Rocksalt         -3.35704300
 960.00         17.00                          B2         -3.29017500
 960.00         18.00                          B2         -3.22676100
 960.00         19.00                          B2         -3.16400400
 960.00         20.00                          B2         -3.10187000
 960.00         21.00                          B2         -3.04033000
 960.00         22.00                          B2         -2.97935800
 960.00         23.00                          B2         -2.91892800
 960.00         24.00                          B2         -2.85901800
 960.00         25.00                          B2         -2.79960700
 960.00         26.00                          B2         -2.74067500
 960.00         27.00                          B2         -2.68220500
 960.00         28.00                          B2         -2.62418000
 960.00         29.00                          B2         -2.56658400
 960.00         30.00                          B2         -2.50940200
 960.00         31.00                          B2         -2.45262200
 960.00         32.00                          B2         -2.39622900
 960.00         33.00                          B2         -2.34021300
 960.00         34.00                          B2         -2.28456100
 960.00         35.00                          B2         -2.22926300
 960.00         36.00                          B2         -2.17430900
 960.00         37.00                          B2         -2.11968900
 960.00         38.00                          B2         -2.06539400
 960.00         39.00                          B2         -2.01141500
 960.00         40.00                          B2         -1.95774400
 960.00         41.00                          B2         -1.90438000
 960.00         42.00                          B2         -1.85130000
 960.00         43.00                          B2         -1.79850600
 960.00         44.00                          B2         -1.74599000
 960.00         45.00                          B2         -1.69374500
 960.00         46.00                          B2         -1.64176600
 960.00         47.00                          B2         -1.59004500
 960.00         48.00                          B2         -1.53858300
 960.00         49.00                          B2         -1.48736600
 960.00         50.00                          B2         -1.43639200
 960.00         51.00                          B2         -1.38565600
 960.00         52.00                          B2         -1.33515300
 960.00         53.00                          B2         -1.28487800
 960.00         54.00                          B2         -1.23482600
 960.00         55.00                          B2         -1.18498700
 960.00         56.00                          B2         -1.13536900
 960.00         57.00                          B2         -1.08596200
 960.00         58.00                          B2         -1.03676300
 960.00         59.00                          B2         -0.98776700
 960.00         60.00                          B2         -0.93897100
 960.00         61.00                          B2         -0.89037200
 960.00         62.00                          B2         -0.84196500
 960.00         63.00                    Rocksalt         -0.57678700
 960.00         64.00                    Rocksalt         -0.52470500
 960.00         65.00               NO_PHASE_DATA          0.00000000
 960.00         66.00               NO_PHASE_DATA          0.00000000
 960.00         67.00               NO_PHASE_DATA          0.00000000
 960.00         68.00               NO_PHASE_DATA          0.00000000
 960.00         69.00               NO_PHASE_DATA          0.00000000
 960.00         70.00               NO_PHASE_DATA          0.00000000
 960.00         71.00               NO_PHASE_DATA          0.00000000
 960.00         72.00               NO_PHASE_DATA          0.00000000
 960.00         73.00               NO_PHASE_DATA          0.00000000
 960.00         74.00               NO_PHASE_DATA          0.00000000
 960.00         75.00               NO_PHASE_DATA          0.00000000
 960.00         76.00               NO_PHASE_DATA          0.00000000
 960.00         77.00               NO_PHASE_DATA          0.00000000
 960.00         78.00               NO_PHASE_DATA          0.00000000
 960.00         79.00               NO_PHASE_DATA          0.00000000
 960.00         80.00               NO_PHASE_DATA          0.00000000
 960.00         81.00               NO_PHASE_DATA          0.00000000
 960.00         82.00               NO_PHASE_DATA          0.00000000
 960.00         83.00               NO_PHASE_DATA          0.00000000
 960.00         84.00               NO_PHASE_DATA          0.00000000
 960.00         85.00               NO_PHASE_DATA          0.00000000
 960.00         86.00               NO_PHASE_DATA          0.00000000
 960.00         87.00               NO_PHASE_DATA          0.00000000
 960.00         88.00               NO_PHASE_DATA          0.00000000
 960.00         89.00               NO_PHASE_DATA          0.00000000
 960.00         90.00               NO_PHASE_DATA          0.00000000
 960.00         91.00               NO_PHASE_DATA          0.00000000
 960.00         92.00               NO_PHASE_DATA          0.00000000
 960.00         93.00               NO_PHASE_DATA          0.00000000
 960.00         94.00               NO_PHASE_DATA          0.00000000
 960.00         95.00               NO_PHASE_DATA          0.00000000
 960.00         96.00               NO_PHASE_DATA          0.00000000
 960.00         97.00               NO_PHASE_DATA          0.00000000
 960.00         98.00               NO_PHASE_DATA          0.00000000
 960.00         99.00               NO_PHASE_DATA          0.00000000
 960.00        100.00               NO_PHASE_DATA          0.00000000
 970.00          0.00               NO_PHASE_DATA          0.00000000
 970.00          1.00               NO_PHASE_DATA          0.00000000
 970.00          2.00                    Rocksalt         -4.46797500
 970.00          3.00                    Rocksalt         -4.37524800
 970.00          4.00                    Rocksalt         -4.28629300
 970.00          5.00                    Rocksalt         -4.20023900
 970.00          6.00                    Rocksalt         -4.11657300
 970.00          7.00                    Rocksalt         -4.03493800
 970.00          8.00                    Rocksalt         -3.95506800
 970.00          9.00                    Rocksalt         -3.87675900
 970.00         10.00                    Rocksalt         -3.79984700
 970.00         11.00                    Rocksalt         -3.72420300
 970.00         12.00                    Rocksalt         -3.64971800
 970.00         13.00                    Rocksalt         -3.57630100
 970.00         14.00                    Rocksalt         -3.50387400
 970.00         15.00                    Rocksalt         -3.43237100
 970.00         16.00                    Rocksalt         -3.36173400
 970.00         17.00                          B2         -3.29535800
 970.00         18.00                          B2         -3.23189400
 970.00         19.00                          B2         -3.16908900
 970.00         20.00                          B2         -3.10691000
 970.00         21.00                          B2         -3.04532700
 970.00         22.00                          B2         -2.98431300
 970.00         23.00                          B2         -2.92384300
 970.00         24.00                          B2         -2.86389500
 970.00         25.00                          B2         -2.80444700
 970.00         26.00                          B2         -2.74548000
 970.00         27.00                          B2         -2.68697500
 970.00         28.00                          B2         -2.62891700
 970.00         29.00                          B2         -2.57128900
 970.00         30.00                          B2         -2.51407500
 970.00         31.00                          B2         -2.45726500
 970.00         32.00                          B2         -2.40084300
 970.00         33.00                          B2         -2.34479800
 970.00         34.00                          B2         -2.28911900
 970.00         35.00                          B2         -2.23379400
 970.00         36.00                          B2         -2.17881400
 970.00         37.00                          B2         -2.12416800
 970.00         38.00                          B2         -2.06984800
 970.00         39.00                          B2         -2.01584500
 970.00         40.00                          B2         -1.96215100
 970.00         41.00                          B2         -1.90876400
 970.00         42.00                          B2         -1.85566200
 970.00         43.00                          B2         -1.80284500
 970.00         44.00                          B2         -1.75030800
 970.00         45.00                          B2         -1.69804200
 970.00         46.00                          B2         -1.64604200
 970.00         47.00                          B2         -1.59430100
 970.00         48.00                          B2         -1.54282000
 970.00         49.00                          B2         -1.49158300
 970.00         50.00                          B2         -1.44059000
 970.00         51.00                          B2         -1.38983600
 970.00         52.00                          B2         -1.33931400
 970.00         53.00                          B2         -1.28902100
 970.00         54.00                          B2         -1.23895200
 970.00         55.00                          B2         -1.18909500
 970.00         56.00                          B2         -1.13946000
 970.00         57.00                          B2         -1.09003700
 970.00         58.00                          B2         -1.04082100
 970.00         59.00                          B2         -0.99180900
 970.00         60.00                          B2         -0.94299800
 970.00         61.00                          B2         -0.89438300
 970.00         62.00                          B2         -0.84596100
 970.00         63.00                    Rocksalt         -0.58022800
 970.00         64.00                    Rocksalt         -0.52813100
 970.00         65.00               NO_PHASE_DATA          0.00000000
 970.00         66.00               NO_PHASE_DATA          0.00000000
 970.00         67.00               NO_PHASE_DATA          0.00000000
 970.00         68.00               NO_PHASE_DATA          0.00000000
 970.00         69.00               NO_PHASE_DATA          0.00000000
 970.00         70.00               NO_PHASE_DATA          0.00000000
 970.00         71.00               NO_PHASE_DATA          0.00000000
 970.00         72.00               NO_PHASE_DATA          0.00000000
 970.00         73.00               NO_PHASE_DATA          0.00000000
 970.00         74.00               NO_PHASE_DATA          0.00000000
 970.00         75.00               NO_PHASE_DATA          0.00000000
 970.00         76.00               NO_PHASE_DATA          0.00000000
 970.00         77.00               NO_PHASE_DATA          0.00000000
 970.00         78.00               NO_PHASE_DATA          0.00000000
 970.00         79.00               NO_PHASE_DATA          0.00000000
 970.00         80.00               NO_PHASE_DATA          0.00000000
 970.00         81.00               NO_PHASE_DATA          0.00000000
 970.00         82.00               NO_PHASE_DATA          0.00000000
 970.00         83.00               NO_PHASE_DATA          0.00000000
 970.00         84.00               NO_PHASE_DATA          0.00000000
 970.00         85.00               NO_PHASE_DATA          0.00000000
 970.00         86.00               NO_PHASE_DATA          0.00000000
 970.00         87.00               NO_PHASE_DATA          0.00000000
 970.00         88.00               NO_PHASE_DATA          0.00000000
 970.00         89.00               NO_PHASE_DATA          0.00000000
 970.00         90.00               NO_PHASE_DATA          0.00000000
 970.00         91.00               NO_PHASE_DATA          0.00000000
 970.00         92.00               NO_PHASE_DATA          0.00000000
 970.00         93.00               NO_PHASE_DATA          0.00000000
 970.00         94.00               NO_PHASE_DATA          0.00000000
 970.00         95.00               NO_PHASE_DATA          0.00000000
 970.00         96.00               NO_PHASE_DATA          0.00000000
 970.00         97.00               NO_PHASE_DATA          0.00000000
 970.00         98.00               NO_PHASE_DATA          0.00000000
 970.00         99.00               NO_PHASE_DATA          0.00000000
 970.00        100.00               NO_PHASE_DATA          0.00000000
 980.00          0.00               NO_PHASE_DATA          0.00000000
 980.00          1.00               NO_PHASE_DATA          0.00000000
 980.00          2.00                    Rocksalt         -4.47438600
 980.00          3.00                    Rocksalt         -4.38134000
 980.00          4.00                    Rocksalt         -4.29216300
 980.00          5.00                    Rocksalt         -4.20593200
 980.00          6.00                    Rocksalt         -4.12211900
 980.00          7.00                    Rocksalt         -4.04035800
 980.00          8.00                    Rocksalt         -3.96037700
 980.00          9.00                    Rocksalt         -3.88197000
 980.00         10.00                    Rocksalt         -3.80497000
 980.00         11.00                    Rocksalt         -3.72924600
 980.00         12.00                    Rocksalt         -3.65468700
 980.00         13.00                    Rocksalt         -3.58120100
 980.00         14.00                    Rocksalt         -3.50871100
 980.00         15.00                    Rocksalt         -3.43714800
 980.00         16.00                    Rocksalt         -3.36645400
 980.00         17.00                          B2         -3.30057100
 980.00         18.00                          B2         -3.23705700
 980.00         19.00                          B2         -3.17420400
 980.00         20.00                          B2         -3.11198000
 980.00         21.00                          B2         -3.05035300
 980.00         22.00                          B2         -2.98929800
 980.00         23.00                          B2         -2.92878800
 980.00         24.00                          B2         -2.86880100
 980.00         25.00                          B2         -2.80931600
 980.00         26.00                          B2         -2.75031300
 980.00         27.00                          B2         -2.69177400
 980.00         28.00                          B2         -2.63368300
 980.00         29.00                          B2         -2.57602200
 980.00         30.00                          B2         -2.51877800
 980.00         31.00                          B2         -2.46193700
 980.00         32.00                          B2         -2.40548600
 980.00         33.00                          B2         -2.34941300
 980.00         34.00                          B2         -2.29370500
 980.00         35.00                          B2         -2.23835300
 980.00         36.00                          B2         -2.18334700
 980.00         37.00                          B2         -2.12867600
 980.00         38.00                          B2         -2.07433100
 980.00         39.00                          B2         -2.02030400
 980.00         40.00                          B2         -1.96658600
 980.00         41.00                          B2         -1.91317600
 980.00         42.00                          B2         -1.86005100
 980.00         43.00                          B2         -1.80721300
 980.00         44.00                          B2         -1.75465300
 980.00         45.00                          B2         -1.70236600
 980.00         46.00                          B2         -1.65034600
 980.00         47.00                          B2         -1.59858500
 980.00         48.00                          B2         -1.54708400
 980.00         49.00                          B2         -1.49582800
 980.00         50.00                          B2         -1.44481600
 980.00         51.00                          B2         -1.39404200
 980.00         52.00                          B2         -1.34350300
 980.00         53.00                          B2         -1.29319200
 980.00         54.00                          B2         -1.24310500
 980.00         55.00                          B2         -1.19323000
 980.00         56.00                          B2         -1.14357800
 980.00         57.00                          B2         -1.09413800
 980.00         58.00                          B2         -1.04490600
 980.00         59.00                          B2         -0.99587800
 980.00         60.00                          B2         -0.94705100
 980.00         61.00                          B2         -0.89842100
 980.00         62.00                          B2         -0.84998300
 980.00         63.00                          B2         -0.80173600
 980.00         64.00                    Rocksalt         -0.53158300
 980.00         65.00               NO_PHASE_DATA          0.00000000
 980.00         66.00               NO_PHASE_DATA          0.00000000
 980.00         67.00               NO_PHASE_DATA          0.00000000
 980.00         68.00               NO_PHASE_DATA          0.00000000
 980.00         69.00               NO_PHASE_DATA          0.00000000
 980.00         70.00               NO_PHASE_DATA          0.00000000
 980.00         71.00               NO_PHASE_DATA          0.00000000
 980.00         72.00               NO_PHASE_DATA          0.00000000
 980.00         73.00               NO_PHASE_DATA          0.00000000
 980.00         74.00               NO_PHASE_DATA          0.00000000
 980.00         75.00               NO_PHASE_DATA          0.00000000
 980.00         76.00               NO_PHASE_DATA          0.00000000
 980.00         77.00               NO_PHASE_DATA          0.00000000
 980.00         78.00               NO_PHASE_DATA          0.00000000
 980.00         79.00               NO_PHASE_DATA          0.00000000
 980.00         80.00               NO_PHASE_DATA          0.00000000
 980.00         81.00               NO_PHASE_DATA          0.00000000
 980.00         82.00               NO_PHASE_DATA          0.00000000
 980.00         83.00               NO_PHASE_DATA          0.00000000
 980.00         84.00               NO_PHASE_DATA          0.00000000
 980.00         85.00               NO_PHASE_DATA          0.00000000
 980.00         86.00               NO_PHASE_DATA          0.00000000
 980.00         87.00               NO_PHASE_DATA          0.00000000
 980.00         88.00               NO_PHASE_DATA          0.00000000
 980.00         89.00               NO_PHASE_DATA          0.00000000
 980.00         90.00               NO_PHASE_DATA          0.00000000
 980.00         91.00               NO_PHASE_DATA          0.00000000
 980.00         92.00               NO_PHASE_DATA          0.00000000
 980.00         93.00               NO_PHASE_DATA          0.00000000
 980.00         94.00               NO_PHASE_DATA          0.00000000
 980.00         95.00               NO_PHASE_DATA          0.00000000
 980.00         96.00               NO_PHASE_DATA          0.00000000
 980.00         97.00               NO_PHASE_DATA          0.00000000
 980.00         98.00               NO_PHASE_DATA          0.00000000
 980.00         99.00               NO_PHASE_DATA          0.00000000
 980.00        100.00               NO_PHASE_DATA          0.00000000
 990.00          0.00               NO_PHASE_DATA          0.00000000
 990.00          1.00               NO_PHASE_DATA          0.00000000
 990.00          2.00                    Rocksalt         -4.48085400
 990.00          3.00                    Rocksalt         -4.38747700
 990.00          4.00                    Rocksalt         -4.29807300
 990.00          5.00                    Rocksalt         -4.21166200
 990.00          6.00                    Rocksalt         -4.12770000
 990.00          7.00                    Rocksalt         -4.04581100
 990.00          8.00                    Rocksalt         -3.96572000
 990.00          9.00                    Rocksalt         -3.88721300
 990.00         10.00                    Rocksalt         -3.81012500
 990.00         11.00                    Rocksalt         -3.73432000
 990.00         12.00                    Rocksalt         -3.65968600
 990.00         13.00                    Rocksalt         -3.58613200
 990.00         14.00                    Rocksalt         -3.51357700
 990.00         15.00                    Rocksalt         -3.44195500
 990.00         16.00                    Rocksalt         -3.37120500
 990.00         17.00                          B2         -3.30581400
 990.00         18.00                          B2         -3.24224900
 990.00         19.00                          B2         -3.17934900
 990.00         20.00                          B2         -3.11707800
 990.00         21.00                          B2         -3.05540800
 990.00         22.00                          B2         -2.99431100
 990.00         23.00                          B2         -2.93376100
 990.00         24.00                          B2         -2.87373600
 990.00         25.00                          B2         -2.81421400
 990.00         26.00                          B2         -2.75517500
 990.00         27.00                          B2         -2.69660200
 990.00         28.00                          B2         -2.63847700
 990.00         29.00                          B2         -2.58078400
 990.00         30.00                          B2         -2.52350800
 990.00         31.00                          B2         -2.46663700
 990.00         32.00                          B2         -2.41015700
 990.00         33.00                          B2         -2.35405500
 990.00         34.00                          B2         -2.29832000
 990.00         35.00                          B2         -2.24294000
 990.00         36.00                          B2         -2.18790800
 990.00         37.00                          B2         -2.13321100
 990.00         38.00                          B2         -2.07884100
 990.00         39.00                          B2         -2.02479000
 990.00         40.00                          B2         -1.97104800
 990.00         41.00                          B2         -1.91761500
 990.00         42.00                          B2         -1.86446800
 990.00         43.00                          B2         -1.81160700
 990.00         44.00                          B2         -1.75902600
 990.00         45.00                          B2         -1.70671800
 990.00         46.00                          B2         -1.65467700
 990.00         47.00                          B2         -1.60289600
 990.00         48.00                          B2         -1.55137500
 990.00         49.00                          B2         -1.50010000
 990.00         50.00                          B2         -1.44906800
 990.00         51.00                          B2         -1.39827600
 990.00         52.00                          B2         -1.34771800
 990.00         53.00                          B2         -1.29738900
 990.00         54.00                          B2         -1.24728500
 990.00         55.00                          B2         -1.19739300
 990.00         56.00                          B2         -1.14772400
 990.00         57.00                          B2         -1.09826700
 990.00         58.00                          B2         -1.04901900
 990.00         59.00                          B2         -0.99997500
 990.00         60.00                          B2         -0.95113100
 990.00         61.00                          B2         -0.90248500
 990.00         62.00                          B2         -0.85403300
 990.00         63.00                          B2         -0.80577100
 990.00         64.00                    Rocksalt         -0.53506200
 990.00         65.00               NO_PHASE_DATA          0.00000000
 990.00         66.00               NO_PHASE_DATA          0.00000000
 990.00         67.00               NO_PHASE_DATA          0.00000000
 990.00         68.00               NO_PHASE_DATA          0.00000000
 990.00         69.00               NO_PHASE_DATA          0.00000000
 990.00         70.00               NO_PHASE_DATA          0.00000000
 990.00         71.00               NO_PHASE_DATA          0.00000000
 990.00         72.00               NO_PHASE_DATA          0.00000000
 990.00         73.00               NO_PHASE_DATA          0.00000000
 990.00         74.00               NO_PHASE_DATA          0.00000000
 990.00         75.00               NO_PHASE_DATA          0.00000000
 990.00         76.00               NO_PHASE_DATA          0.00000000
 990.00         77.00               NO_PHASE_DATA          0.00000000
 990.00         78.00               NO_PHASE_DATA          0.00000000
 990.00         79.00               NO_PHASE_DATA          0.00000000
 990.00         80.00               NO_PHASE_DATA          0.00000000
 990.00         81.00               NO_PHASE_DATA          0.00000000
 990.00         82.00               NO_PHASE_DATA          0.00000000
 990.00         83.00               NO_PHASE_DATA          0.00000000
 990.00         84.00               NO_PHASE_DATA          0.00000000
 990.00         85.00               NO_PHASE_DATA          0.00000000
 990.00         86.00               NO_PHASE_DATA          0.00000000
 990.00         87.00               NO_PHASE_DATA          0.00000000
 990.00         88.00               NO_PHASE_DATA          0.00000000
 990.00         89.00               NO_PHASE_DATA          0.00000000
 990.00         90.00               NO_PHASE_DATA          0.00000000
 990.00         91.00               NO_PHASE_DATA          0.00000000
 990.00         92.00               NO_PHASE_DATA          0.00000000
 990.00         93.00               NO_PHASE_DATA          0.00000000
 990.00         94.00               NO_PHASE_DATA          0.00000000
 990.00         95.00               NO_PHASE_DATA          0.00000000
 990.00         96.00               NO_PHASE_DATA          0.00000000
 990.00         97.00               NO_PHASE_DATA          0.00000000
 990.00         98.00               NO_PHASE_DATA          0.00000000
 990.00         99.00               NO_PHASE_DATA          0.00000000
 990.00        100.00               NO_PHASE_DATA          0.00000000
1000.00          0.00               NO_PHASE_DATA          0.00000000
1000.00          1.00               NO_PHASE_DATA          0.00000000
1000.00          2.00                    Rocksalt         -4.48738200
1000.00          3.00                    Rocksalt         -4.39365800
1000.00          4.00                    Rocksalt         -4.30402200
1000.00          5.00                    Rocksalt         -4.21742900
1000.00          6.00                    Rocksalt         -4.13331600
1000.00          7.00                    Rocksalt         -4.05129800
1000.00          8.00                    Rocksalt         -3.97109500
1000.00          9.00                    Rocksalt         -3.89248900
1000.00         10.00                    Rocksalt         -3.81531100
1000.00         11.00                    Rocksalt         -3.73942400
1000.00         12.00                    Rocksalt         -3.66471600
1000.00         13.00                    Rocksalt         -3.59109300
1000.00         14.00                    Rocksalt         -3.51847300
1000.00         15.00                    Rocksalt         -3.44679100
1000.00         16.00                    Rocksalt         -3.37598400
1000.00         17.00                          B2         -3.31108600
1000.00         18.00                          B2         -3.24747100
1000.00         19.00                          B2         -3.18452200
1000.00         20.00                          B2         -3.12220600
1000.00         21.00                          B2         -3.06049300
1000.00         22.00                          B2         -2.99935300
1000.00         23.00                          B2         -2.93876300
1000.00         24.00                          B2         -2.87869900
1000.00         25.00                          B2         -2.81914000
1000.00         26.00                          B2         -2.76006600
1000.00         27.00                          B2         -2.70145700
1000.00         28.00                          B2         -2.64329900
1000.00         29.00                          B2         -2.58557400
1000.00         30.00                          B2         -2.52826700
1000.00         31.00                          B2         -2.47136500
1000.00         32.00                          B2         -2.41485500
1000.00         33.00                          B2         -2.35872500
1000.00         34.00                          B2         -2.30296200
1000.00         35.00                          B2         -2.24755600
1000.00         36.00                          B2         -2.19249700
1000.00         37.00                          B2         -2.13777400
1000.00         38.00                          B2         -2.08337900
1000.00         39.00                          B2         -2.02930300
1000.00         40.00                          B2         -1.97553800
1000.00         41.00                          B2         -1.92208200
1000.00         42.00                          B2         -1.86891200
1000.00         43.00                          B2         -1.81602900
1000.00         44.00                          B2         -1.76342600
1000.00         45.00                          B2         -1.71109700
1000.00         46.00                          B2         -1.65903500
1000.00         47.00                          B2         -1.60723400
1000.00         48.00                          B2         -1.55569300
1000.00         49.00                          B2         -1.50439800
1000.00         50.00                          B2         -1.45334800
1000.00         51.00                          B2         -1.40253700
1000.00         52.00                          B2         -1.35196000
1000.00         53.00                          B2         -1.30161400
1000.00         54.00                          B2         -1.25149200
1000.00         55.00                          B2         -1.20158200
1000.00         56.00                          B2         -1.15189600
1000.00         57.00                          B2         -1.10242200
1000.00         58.00                          B2         -1.05315700
1000.00         59.00                          B2         -1.00409700
1000.00         60.00                          B2         -0.95523800
1000.00         61.00                          B2         -0.90657600
1000.00         62.00                          B2         -0.85810800
1000.00         63.00                          B2         -0.80983100
1000.00         64.00                    Rocksalt         -0.53856600
1000.00         65.00               NO_PHASE_DATA          0.00000000
1000.00         66.00               NO_PHASE_DATA          0.00000000
1000.00         67.00               NO_PHASE_DATA          0.00000000
1000.00         68.00               NO_PHASE_DATA          0.00000000
1000.00         69.00               NO_PHASE_DATA          0.00000000
1000.00         70.00               NO_PHASE_DATA          0.00000000
1000.00         71.00               NO_PHASE_DATA          0.00000000
1000.00         72.00               NO_PHASE_DATA          0.00000000
1000.00         73.00               NO_PHASE_DATA          0.00000000
1000.00         74.00               NO_PHASE_DATA          0.00000000
1000.00         75.00               NO_PHASE_DATA          0.00000000
1000.00         76.00               NO_PHASE_DATA          0.00000000
1000.00         77.00               NO_PHASE_DATA          0.00000000
1000.00         78.00               NO_PHASE_DATA          0.00000000
1000.00         79.00               NO_PHASE_DATA          0.00000000
1000.00         80.00               NO_PHASE_DATA          0.00000000
1000.00         81.00               NO_PHASE_DATA          0.00000000
1000.00         82.00               NO_PHASE_DATA          0.00000000
1000.00         83.00               NO_PHASE_DATA          0.00000000
1000.00         84.00               NO_PHASE_DATA          0.00000000
1000.00         85.00               NO_PHASE_DATA          0.00000000
1000.00         86.00               NO_PHASE_DATA          0.00000000
1000.00         87.00               NO_PHASE_DATA          0.00000000
1000.00         88.00               NO_PHASE_DATA          0.00000000
1000.00         89.00               NO_PHASE_DATA          0.00000000
1000.00         90.00               NO_PHASE_DATA          0.00000000
1000.00         91.00               NO_PHASE_DATA          0.00000000
1000.00         92.00               NO_PHASE_DATA          0.00000000
1000.00         93.00               NO_PHASE_DATA          0.00000000
1000.00         94.00               NO_PHASE_DATA          0.00000000
1000.00         95.00               NO_PHASE_DATA          0.00000000
1000.00         96.00               NO_PHASE_DATA          0.00000000
1000.00         97.00               NO_PHASE_DATA          0.00000000
1000.00         98.00               NO_PHASE_DATA          0.00000000
1000.00         99.00               NO_PHASE_DATA          0.00000000
1000.00        100.00               NO_PHASE_DATA          0.00000000
1010.00          0.00               NO_PHASE_DATA          0.00000000
1010.00          1.00               NO_PHASE_DATA          0.00000000
1010.00          2.00                    Rocksalt         -4.49340700
1010.00          3.00                    Rocksalt         -4.39988300
1010.00          4.00                    Rocksalt         -4.31001100
1010.00          5.00                    Rocksalt         -4.22323300
1010.00          6.00                    Rocksalt         -4.13896700
1010.00          7.00                    Rocksalt         -4.05681900
1010.00          8.00                    Rocksalt         -3.97650200
1010.00          9.00                    Rocksalt         -3.89779600
1010.00         10.00                    Rocksalt         -3.82052800
1010.00         11.00                    Rocksalt         -3.74456000
1010.00         12.00                    Rocksalt         -3.66977600
1010.00         13.00                    Rocksalt         -3.59608300
1010.00         14.00                    Rocksalt         -3.52339900
1010.00         15.00                    Rocksalt         -3.45165600
1010.00         16.00                    Rocksalt         -3.38079300
1010.00         17.00                          B2         -3.31638800
1010.00         18.00                          B2         -3.25272200
1010.00         19.00                          B2         -3.18972500
1010.00         20.00                          B2         -3.12736300
1010.00         21.00                          B2         -3.06560600
1010.00         22.00                          B2         -3.00442400
1010.00         23.00                          B2         -2.94379400
1010.00         24.00                          B2         -2.88369100
1010.00         25.00                          B2         -2.82409400
1010.00         26.00                          B2         -2.76498300
1010.00         27.00                          B2         -2.70634100
1010.00         28.00                          B2         -2.64814900
1010.00         29.00                          B2         -2.59039100
1010.00         30.00                          B2         -2.53305300
1010.00         31.00                          B2         -2.47612100
1010.00         32.00                          B2         -2.41958100
1010.00         33.00                          B2         -2.36342200
1010.00         34.00                          B2         -2.30763100
1010.00         35.00                          B2         -2.25219800
1010.00         36.00                          B2         -2.19711300
1010.00         37.00                          B2         -2.14236400
1010.00         38.00                          B2         -2.08794400
1010.00         39.00                          B2         -2.03384400
1010.00         40.00                          B2         -1.98005500
1010.00         41.00                          B2         -1.92656800
1010.00         42.00                          B2         -1.87338300
1010.00         43.00                          B2         -1.82047800
1010.00         44.00                          B2         -1.76785300
1010.00         45.00                          B2         -1.71550300
1010.00         46.00                          B2         -1.66342000
1010.00         47.00                          B2         -1.61159900
1010.00         48.00                          B2         -1.56003800
1010.00         49.00                          B2         -1.50872300
1010.00         50.00                          B2         -1.45765400
1010.00         51.00                          B2         -1.40682400
1010.00         52.00                          B2         -1.35622900
1010.00         53.00                          B2         -1.30586400
1010.00         54.00                          B2         -1.25572500
1010.00         55.00                          B2         -1.20579700
1010.00         56.00                          B2         -1.15609400
1010.00         57.00                          B2         -1.10660400
1010.00         58.00                          B2         -1.05732300
1010.00         59.00                          B2         -1.00824600
1010.00         60.00                          B2         -0.95937100
1010.00         61.00                          B2         -0.91069400
1010.00         62.00                          B2         -0.86221100
1010.00         63.00                          B2         -0.81391800
1010.00         64.00                    Rocksalt         -0.54209600
1010.00         65.00               NO_PHASE_DATA          0.00000000
1010.00         66.00               NO_PHASE_DATA          0.00000000
1010.00         67.00               NO_PHASE_DATA          0.00000000
1010.00         68.00               NO_PHASE_DATA          0.00000000
1010.00         69.00               NO_PHASE_DATA          0.00000000
1010.00         70.00               NO_PHASE_DATA          0.00000000
1010.00         71.00               NO_PHASE_DATA          0.00000000
1010.00         72.00               NO_PHASE_DATA          0.00000000
